Transaction_ID,Payment_Method
TXN06249,Credit Card
TXN06250,Credit Card
TXN06251,Bank Transfer
TXN06252,Cash
TXN06253,Credit Card
TXN06254,Bank Transfer
TXN06255,Credit Card
TXN06256,Credit Card
TXN06257,Credit Card
TXN06258,Cash
TXN06259,Credit Card
TXN06260,Cash
TXN06261,Cash
TXN06262,Credit Card
TXN06263,Credit Card
TXN06264,Cash
TXN06265,Cash
TXN06266,Cash
TXN06267,Credit Card
TXN06268,Credit Card
TXN06269,Credit Card
TXN06270,Credit Card
TXN06271,Cash
TXN06272,Credit Card
TXN06273,Cash
TXN06274,Cash
TXN06275,Credit Card
TXN06276,Credit Card
TXN06277,Bank Transfer
TXN06278,Credit Card
TXN06279,Credit Card
TXN06280,Cash
TXN06281,Bank Transfer
TXN06282,Cash
TXN06283,Cash
TXN06284,Credit Card
TXN06285,Bank Transfer
TXN06286,Cash
TXN06287,Cash
TXN06288,Cash
TXN06289,Bank Transfer
TXN06290,Credit Card
TXN06291,Bank Transfer
TXN06292,Credit Card
TXN06293,Cash
TXN06294,Credit Card
TXN06295,Credit Card
TXN06296,Bank Transfer
TXN06297,Cash
TXN06298,Bank Transfer
TXN06299,Cash
TXN06300,Credit Card
TXN06301,Bank Transfer
TXN06302,Cash
TXN06303,Credit Card
TXN06304,Bank Transfer
TXN06305,Cash
TXN06306,Cash
TXN06307,Credit Card
TXN06308,Bank Transfer
TXN06309,Bank Transfer
TXN06310,Credit Card
TXN06311,Cash
TXN06312,Cash
TXN06313,Cash
TXN06314,Cash
TXN06315,Bank Transfer
TXN06316,Bank Transfer
TXN06317,Credit Card
TXN06318,Cash
TXN06319,Credit Card
TXN06320,Bank Transfer
TXN06321,Bank Transfer
TXN06322,Cash
TXN06323,Cash
TXN06324,Cash
TXN06325,Bank Transfer
TXN06326,Bank Transfer
TXN06327,Credit Card
TXN06328,Credit Card
TXN06329,Credit Card
TXN06330,Credit Card
TXN06331,Cash
TXN06332,Credit Card
TXN06333,Credit Card
TXN06334,Bank Transfer
TXN06335,Bank Transfer
TXN06336,Bank Transfer
TXN06337,Bank Transfer
TXN06338,Cash
TXN06339,Bank Transfer
TXN06340,Credit Card
TXN06341,Cash
TXN06342,Credit Card
TXN06343,Cash
TXN06344,Credit Card
TXN06345,Credit Card
TXN06346,Bank Transfer
TXN06347,Bank Transfer
TXN06348,Cash
TXN06349,Cash
TXN06350,Cash
TXN06351,Bank Transfer
TXN06352,Credit Card
TXN06353,Bank Transfer
TXN06354,Bank Transfer
TXN06355,Cash
TXN06356,Credit Card
TXN06357,Cash
TXN06358,Bank Transfer
TXN06359,Bank Transfer
TXN06360,Cash
TXN06361,Bank Transfer
TXN06362,Bank Transfer
TXN06363,Cash
TXN06364,Credit Card
TXN06365,Credit Card
TXN06366,Bank Transfer
TXN06367,Cash
TXN06368,Cash
TXN06369,Bank Transfer
TXN06370,Cash
TXN06371,Bank Transfer
TXN06372,Credit Card
TXN06373,Bank Transfer
TXN06374,Credit Card
TXN06375,Cash
TXN06376,Bank Transfer
TXN06377,Cash
TXN06378,Credit Card
TXN06379,Bank Transfer
TXN06380,Bank Transfer
TXN06381,Cash
TXN06382,Bank Transfer
TXN06383,Cash
TXN06384,Bank Transfer
TXN06385,Credit Card
TXN06386,Cash
TXN06387,Cash
TXN06388,Bank Transfer
TXN06389,Credit Card
TXN06390,Credit Card
TXN06391,Cash
TXN06392,Credit Card
TXN06393,Cash
TXN06394,Cash
TXN06395,Bank Transfer
TXN06396,Cash
TXN06397,Bank Transfer
TXN06398,Credit Card
TXN06399,Credit Card
TXN06400,Cash
TXN06401,Credit Card
TXN06402,Bank Transfer
TXN06403,Bank Transfer
TXN06404,Cash
TXN06405,Bank Transfer
TXN06406,Bank Transfer
TXN06407,Credit Card
TXN06408,Credit Card
TXN06409,Credit Card
TXN06410,Bank Transfer
TXN06411,Bank Transfer
TXN06412,Cash
TXN06413,Cash
TXN06414,Bank Transfer
TXN06415,Bank Transfer
TXN06416,Bank Transfer
TXN06417,Credit Card
TXN06418,Cash
TXN06419,Cash
TXN06420,Bank Transfer
TXN06421,Credit Card
TXN06422,Cash
TXN06423,Cash
TXN06424,Credit Card
TXN06425,Credit Card
TXN06426,Bank Transfer
TXN06427,Bank Transfer
TXN06428,Bank Transfer
TXN06429,Cash
TXN06430,Cash
TXN06431,Cash
TXN06432,Credit Card
TXN06433,Cash
TXN06434,Bank Transfer
TXN06435,Credit Card
TXN06436,Credit Card
TXN06437,Cash
TXN06438,Credit Card
TXN06439,Bank Transfer
TXN06440,Bank Transfer
TXN06441,Credit Card
TXN06442,Bank Transfer
TXN06443,Credit Card
TXN06444,Bank Transfer
TXN06445,Bank Transfer
TXN06446,Bank Transfer
TXN06447,Bank Transfer
TXN06448,Bank Transfer
TXN06449,Bank Transfer
TXN06450,Cash
TXN06451,Bank Transfer
TXN06452,Cash
TXN06453,Cash
TXN06454,Bank Transfer
TXN06455,Cash
TXN06456,Bank Transfer
TXN06457,Bank Transfer
TXN06458,Bank Transfer
TXN06459,Bank Transfer
TXN06460,Credit Card
TXN06461,Cash
TXN06462,Credit Card
TXN06463,Cash
TXN06464,Bank Transfer
TXN06465,Bank Transfer
TXN06466,Cash
TXN06467,Cash
TXN06468,Cash
TXN06469,Bank Transfer
TXN06470,Cash
TXN06471,Cash
TXN06472,Cash
TXN06473,Cash
TXN06474,Cash
TXN06475,Bank Transfer
TXN06476,Cash
TXN06477,Credit Card
TXN06478,Cash
TXN06479,Credit Card
TXN06480,Credit Card
TXN06481,Credit Card
TXN06482,Bank Transfer
TXN06483,Bank Transfer
TXN06484,Bank Transfer
TXN06485,Cash
TXN06486,Bank Transfer
TXN06487,Cash
TXN06488,Cash
TXN06489,Cash
TXN06490,Bank Transfer
TXN06491,Cash
TXN06492,Bank Transfer
TXN06493,Bank Transfer
TXN06494,Cash
TXN06495,Bank Transfer
TXN06496,Bank Transfer
TXN06497,Credit Card
TXN06498,Credit Card
TXN06499,Cash
TXN06500,Cash
TXN06501,Cash
TXN06502,Bank Transfer
TXN06503,Bank Transfer
TXN06504,Credit Card
TXN06505,Bank Transfer
TXN06506,Bank Transfer
TXN06507,Credit Card
TXN06508,Cash
TXN06509,Credit Card
TXN06510,Credit Card
TXN06511,Bank Transfer
TXN06512,Credit Card
TXN06513,Cash
TXN06514,Cash
TXN06515,Bank Transfer
TXN06516,Credit Card
TXN06517,Bank Transfer
TXN06518,Bank Transfer
TXN06519,Cash
TXN06520,Bank Transfer
TXN06521,Cash
TXN06522,Cash
TXN06523,Cash
TXN06524,Bank Transfer
TXN06525,Cash
TXN06526,Bank Transfer
TXN06527,Cash
TXN06528,Credit Card
TXN06529,Credit Card
TXN06530,Bank Transfer
TXN06531,Credit Card
TXN06532,Bank Transfer
TXN06533,Bank Transfer
TXN06534,Bank Transfer
TXN06535,Cash
TXN06536,Bank Transfer
TXN06537,Bank Transfer
TXN06538,Bank Transfer
TXN06539,Bank Transfer
TXN06540,Credit Card
TXN06541,Credit Card
TXN06542,Cash
TXN06543,Credit Card
TXN06544,Credit Card
TXN06545,Bank Transfer
TXN06546,Credit Card
TXN06547,Bank Transfer
TXN06548,Credit Card
TXN06549,Cash
TXN06550,Credit Card
TXN06551,Credit Card
TXN06552,Credit Card
TXN06553,Bank Transfer
TXN06554,Cash
TXN06555,Credit Card
TXN06556,Credit Card
TXN06557,Credit Card
TXN06558,Cash
TXN06559,Bank Transfer
TXN06560,Credit Card
TXN06561,Cash
TXN06562,Cash
TXN06563,Credit Card
TXN06564,Bank Transfer
TXN06565,Bank Transfer
TXN06566,Bank Transfer
TXN06567,Credit Card
TXN06568,Cash
TXN06569,Bank Transfer
TXN06570,Bank Transfer
TXN06571,Credit Card
TXN06572,Bank Transfer
TXN06573,Bank Transfer
TXN06574,Cash
TXN06575,Credit Card
TXN06576,Cash
TXN06577,Cash
TXN06578,Cash
TXN06579,Bank Transfer
TXN06580,Bank Transfer
TXN06581,Cash
TXN06582,Cash
TXN06583,Cash
TXN06584,Bank Transfer
TXN06585,Credit Card
TXN06586,Cash
TXN06587,Credit Card
TXN06588,Bank Transfer
TXN06589,Bank Transfer
TXN06590,Cash
TXN06591,Cash
TXN06592,Credit Card
TXN06593,Bank Transfer
TXN06594,Bank Transfer
TXN06595,Credit Card
TXN06596,Credit Card
TXN06597,Credit Card
TXN06598,Bank Transfer
TXN06599,Bank Transfer
TXN06600,Credit Card
TXN06601,Cash
TXN06602,Cash
TXN06603,Credit Card
TXN06604,Credit Card
TXN06605,Cash
TXN06606,Credit Card
TXN06607,Credit Card
TXN06608,Cash
TXN06609,Cash
TXN06610,Bank Transfer
TXN06611,Cash
TXN06612,Bank Transfer
TXN06613,Bank Transfer
TXN06614,Bank Transfer
TXN06615,Cash
TXN06616,Credit Card
TXN06617,Bank Transfer
TXN06618,Bank Transfer
TXN06619,Credit Card
TXN06620,Bank Transfer
TXN06621,Cash
TXN06622,Cash
TXN06623,Credit Card
TXN06624,Cash
TXN06625,Bank Transfer
TXN06626,Bank Transfer
TXN06627,Cash
TXN06628,Credit Card
TXN06629,Bank Transfer
TXN06630,Credit Card
TXN06631,Cash
TXN06632,Bank Transfer
TXN06633,Cash
TXN06634,Credit Card
TXN06635,Bank Transfer
TXN06636,Bank Transfer
TXN06637,Bank Transfer
TXN06638,Bank Transfer
TXN06639,Credit Card
TXN06640,Bank Transfer
TXN06641,Bank Transfer
TXN06642,Credit Card
TXN06643,Credit Card
TXN06644,Cash
TXN06645,Credit Card
TXN06646,Credit Card
TXN06647,Credit Card
TXN06648,Cash
TXN06649,Cash
TXN06650,Cash
TXN06651,Cash
TXN06652,Cash
TXN06653,Bank Transfer
TXN06654,Cash
TXN06655,Cash
TXN06656,Bank Transfer
TXN06657,Bank Transfer
TXN06658,Credit Card
TXN06659,Credit Card
TXN06660,Cash
TXN06661,Cash
TXN06662,Bank Transfer
TXN06663,Cash
TXN06664,Credit Card
TXN06665,Bank Transfer
TXN06666,Bank Transfer
TXN06667,Cash
TXN06668,Credit Card
TXN06669,Cash
TXN06670,Cash
TXN06671,Bank Transfer
TXN06672,Cash
TXN06673,Credit Card
TXN06674,Cash
TXN06675,Credit Card
TXN06676,Cash
TXN06677,Credit Card
TXN06678,Credit Card
TXN06679,Credit Card
TXN06680,Bank Transfer
TXN06681,Bank Transfer
TXN06682,Cash
TXN06683,Bank Transfer
TXN06684,Cash
TXN06685,Credit Card
TXN06686,Bank Transfer
TXN06687,Bank Transfer
TXN06688,Credit Card
TXN06689,Cash
TXN06690,Bank Transfer
TXN06691,Bank Transfer
TXN06692,Credit Card
TXN06693,Credit Card
TXN06694,Cash
TXN06695,Cash
TXN06696,Bank Transfer
TXN06697,Cash
TXN06698,Cash
TXN06699,Credit Card
TXN06700,Bank Transfer
TXN06701,Credit Card
TXN06702,Cash
TXN06703,Cash
TXN06704,Bank Transfer
TXN06705,Bank Transfer
TXN06706,Bank Transfer
TXN06707,Cash
TXN06708,Bank Transfer
TXN06709,Bank Transfer
TXN06710,Credit Card
TXN06711,Cash
TXN06712,Bank Transfer
TXN06713,Credit Card
TXN06714,Credit Card
TXN06715,Credit Card
TXN06716,Credit Card
TXN06717,Cash
TXN06718,Credit Card
TXN06719,Credit Card
TXN06720,Credit Card
TXN06721,Credit Card
TXN06722,Cash
TXN06723,Credit Card
TXN06724,Cash
TXN06725,Credit Card
TXN06726,Cash
TXN06727,Credit Card
TXN06728,Bank Transfer
TXN06729,Credit Card
TXN06730,Bank Transfer
TXN06731,Credit Card
TXN06732,Bank Transfer
TXN06733,Bank Transfer
TXN06734,Bank Transfer
TXN06735,Credit Card
TXN06736,Bank Transfer
TXN06737,Bank Transfer
TXN06738,Credit Card
TXN06739,Credit Card
TXN06740,Credit Card
TXN06741,Bank Transfer
TXN06742,Cash
TXN06743,Credit Card
TXN06744,Credit Card
TXN06745,Credit Card
TXN06746,Bank Transfer
TXN06747,Bank Transfer
TXN06748,Credit Card
TXN06749,Credit Card
TXN06750,Cash
TXN06751,Credit Card
TXN06752,Bank Transfer
TXN06753,Cash
TXN06754,Bank Transfer
TXN06755,Bank Transfer
TXN06756,Cash
TXN06757,Credit Card
TXN06758,Credit Card
TXN06759,Bank Transfer
TXN06760,Credit Card
TXN06761,Credit Card
TXN06762,Bank Transfer
TXN06763,Cash
TXN06764,Bank Transfer
TXN06765,Cash
TXN06766,Credit Card
TXN06767,Cash
TXN06768,Bank Transfer
TXN06769,Cash
TXN06770,Credit Card
TXN06771,Bank Transfer
TXN06772,Bank Transfer
TXN06773,Credit Card
TXN06774,Cash
TXN06775,Credit Card
TXN06776,Bank Transfer
TXN06777,Bank Transfer
TXN06778,Credit Card
TXN06779,Credit Card
TXN06780,Bank Transfer
TXN06781,Bank Transfer
TXN06782,Credit Card
TXN06783,Bank Transfer
TXN06784,Bank Transfer
TXN06785,Cash
TXN06786,Cash
TXN06787,Bank Transfer
TXN06788,Credit Card
TXN06789,Cash
TXN06790,Cash
TXN06791,Bank Transfer
TXN06792,Credit Card
TXN06793,Credit Card
TXN06794,Credit Card
TXN06795,Cash
TXN06796,Cash
TXN06797,Credit Card
TXN06798,Credit Card
TXN06799,Credit Card
TXN06800,Credit Card
TXN06801,Bank Transfer
TXN06802,Cash
TXN06803,Credit Card
TXN06804,Cash
TXN06805,Bank Transfer
TXN06806,Credit Card
TXN06807,Cash
TXN06808,Credit Card
TXN06809,Bank Transfer
TXN06810,Credit Card
TXN06811,Credit Card
TXN06812,Bank Transfer
TXN06813,Credit Card
TXN06814,Bank Transfer
TXN06815,Bank Transfer
TXN06816,Credit Card
TXN06817,Cash
TXN06818,Credit Card
TXN06819,Cash
TXN06820,Cash
TXN06821,Credit Card
TXN06822,Credit Card
TXN06823,Credit Card
TXN06824,Cash
TXN06825,Credit Card
TXN06826,Cash
TXN06827,Credit Card
TXN06828,Credit Card
TXN06829,Bank Transfer
TXN06830,Bank Transfer
TXN06831,Bank Transfer
TXN06832,Bank Transfer
TXN06833,Bank Transfer
TXN06834,Bank Transfer
TXN06835,Cash
TXN06836,Credit Card
TXN06837,Cash
TXN06838,Bank Transfer
TXN06839,Bank Transfer
TXN06840,Credit Card
TXN06841,Bank Transfer
TXN06842,Bank Transfer
TXN06843,Cash
TXN06844,Credit Card
TXN06845,Cash
TXN06846,Credit Card
TXN06847,Credit Card
TXN06848,Cash
TXN06849,Bank Transfer
TXN06850,Cash
TXN06851,Bank Transfer
TXN06852,Cash
TXN06853,Cash
TXN06854,Credit Card
TXN06855,Cash
TXN06856,Bank Transfer
TXN06857,Credit Card
TXN06858,Cash
TXN06859,Bank Transfer
TXN06860,Cash
TXN06861,Credit Card
TXN06862,Cash
TXN06863,Bank Transfer
TXN06864,Cash
TXN06865,Credit Card
TXN06866,Cash
TXN06867,Cash
TXN06868,Credit Card
TXN06869,Bank Transfer
TXN06870,Cash
TXN06871,Bank Transfer
TXN06872,Credit Card
TXN06873,Bank Transfer
TXN06874,Cash
TXN06875,Cash
TXN06876,Cash
TXN06877,Bank Transfer
TXN06878,Credit Card
TXN06879,Cash
TXN06880,Credit Card
TXN06881,Bank Transfer
TXN06882,Cash
TXN06883,Bank Transfer
TXN06884,Bank Transfer
TXN06885,Bank Transfer
TXN06886,Credit Card
TXN06887,Cash
TXN06888,Credit Card
TXN06889,Bank Transfer
TXN06890,Bank Transfer
TXN06891,Credit Card
TXN06892,Cash
TXN06893,Cash
TXN06894,Credit Card
TXN06895,Cash
TXN06896,Credit Card
TXN06897,Bank Transfer
TXN06898,Cash
TXN06899,Credit Card
TXN06900,Credit Card
TXN06901,Bank Transfer
TXN06902,Bank Transfer
TXN06903,Cash
TXN06904,Credit Card
TXN06905,Bank Transfer
TXN06906,Credit Card
TXN06907,Cash
TXN06908,Credit Card
TXN06909,Cash
TXN06910,Cash
TXN06911,Cash
TXN06912,Credit Card
TXN06913,Cash
TXN06914,Bank Transfer
TXN06915,Credit Card
TXN06916,Bank Transfer
TXN06917,Cash
TXN06918,Credit Card
TXN06919,Credit Card
TXN06920,Credit Card
TXN06921,Cash
TXN06922,Cash
TXN06923,Credit Card
TXN06924,Credit Card
TXN06925,Cash
TXN06926,Credit Card
TXN06927,Credit Card
TXN06928,Bank Transfer
TXN06929,Bank Transfer
TXN06930,Cash
TXN06931,Cash
TXN06932,Credit Card
TXN06933,Cash
TXN06934,Cash
TXN06935,Credit Card
TXN06936,Credit Card
TXN06937,Bank Transfer
TXN06938,Credit Card
TXN06939,Credit Card
TXN06940,Bank Transfer
TXN06941,Cash
TXN06942,Bank Transfer
TXN06943,Bank Transfer
TXN06944,Bank Transfer
TXN06945,Credit Card
TXN06946,Cash
TXN06947,Cash
TXN06948,Bank Transfer
TXN06949,Cash
TXN06950,Credit Card
TXN06951,Bank Transfer
TXN06952,Credit Card
TXN06953,Credit Card
TXN06954,Credit Card
TXN06955,Cash
TXN06956,Cash
TXN06957,Credit Card
TXN06958,Cash
TXN06959,Credit Card
TXN06960,Cash
TXN06961,Bank Transfer
TXN06962,Bank Transfer
TXN06963,Credit Card
TXN06964,Cash
TXN06965,Bank Transfer
TXN06966,Credit Card
TXN06967,Cash
TXN06968,Bank Transfer
TXN06969,Cash
TXN06970,Bank Transfer
TXN06971,Bank Transfer
TXN06972,Credit Card
TXN06973,Credit Card
TXN06974,Cash
TXN06975,Cash
TXN06976,Cash
TXN06977,Credit Card
TXN06978,Cash
TXN06979,Bank Transfer
TXN06980,Cash
TXN06981,Cash
TXN06982,Bank Transfer
TXN06983,Bank Transfer
TXN06984,Bank Transfer
TXN06985,Credit Card
TXN06986,Bank Transfer
TXN06987,Credit Card
TXN06988,Cash
TXN06989,Bank Transfer
TXN06990,Bank Transfer
TXN06991,Cash
TXN06992,Cash
TXN06993,Cash
TXN06994,Credit Card
TXN06995,Cash
TXN06996,Cash
TXN06997,Credit Card
TXN06998,Credit Card
TXN06999,Credit Card
TXN07000,Bank Transfer
TXN07001,Cash
TXN07002,Cash
TXN07003,Bank Transfer
TXN07004,Bank Transfer
TXN07005,Credit Card
TXN07006,Cash
TXN07007,Credit Card
TXN07008,Cash
TXN07009,Credit Card
TXN07010,Bank Transfer
TXN07011,Cash
TXN07012,Credit Card
TXN07013,Bank Transfer
TXN07014,Cash
TXN07015,Cash
TXN07016,Cash
TXN07017,Bank Transfer
TXN07018,Credit Card
TXN07019,Cash
TXN07020,Credit Card
TXN07021,Bank Transfer
TXN07022,Cash
TXN07023,Bank Transfer
TXN07024,Cash
TXN07025,Bank Transfer
TXN07026,Credit Card
TXN07027,Bank Transfer
TXN07028,Cash
TXN07029,Cash
TXN07030,Credit Card
TXN07031,Cash
TXN07032,Credit Card
TXN07033,Credit Card
TXN07034,Cash
TXN07035,Credit Card
TXN07036,Cash
TXN07037,Cash
TXN07038,Bank Transfer
TXN07039,Cash
TXN07040,Bank Transfer
TXN07041,Bank Transfer
TXN07042,Bank Transfer
TXN07043,Credit Card
TXN07044,Credit Card
TXN07045,Credit Card
TXN07046,Credit Card
TXN07047,Cash
TXN07048,Credit Card
TXN07049,Cash
TXN07050,Credit Card
TXN07051,Bank Transfer
TXN07052,Bank Transfer
TXN07053,Credit Card
TXN07054,Cash
TXN07055,Cash
TXN07056,Bank Transfer
TXN07057,Cash
TXN07058,Cash
TXN07059,Bank Transfer
TXN07060,Cash
TXN07061,Credit Card
TXN07062,Bank Transfer
TXN07063,Cash
TXN07064,Cash
TXN07065,Cash
TXN07066,Credit Card
TXN07067,Bank Transfer
TXN07068,Cash
TXN07069,Bank Transfer
TXN07070,Credit Card
TXN07071,Cash
TXN07072,Cash
TXN07073,Bank Transfer
TXN07074,Bank Transfer
TXN07075,Credit Card
TXN07076,Bank Transfer
TXN07077,Bank Transfer
TXN07078,Credit Card
TXN07079,Credit Card
TXN07080,Credit Card
TXN07081,Credit Card
TXN07082,Credit Card
TXN07083,Cash
TXN07084,Cash
TXN07085,Bank Transfer
TXN07086,Bank Transfer
TXN07087,Cash
TXN07088,Cash
TXN07089,Bank Transfer
TXN07090,Bank Transfer
TXN07091,Cash
TXN07092,Credit Card
TXN07093,Credit Card
TXN07094,Credit Card
TXN07095,Bank Transfer
TXN07096,Cash
TXN07097,Credit Card
TXN07098,Credit Card
TXN07099,Bank Transfer
TXN07100,Cash
TXN07101,Cash
TXN07102,Cash
TXN07103,Cash
TXN07104,Cash
TXN07105,Credit Card
TXN07106,Cash
TXN07107,Bank Transfer
TXN07108,Bank Transfer
TXN07109,Credit Card
TXN07110,Cash
TXN07111,Cash
TXN07112,Credit Card
TXN07113,Credit Card
TXN07114,Cash
TXN07115,Cash
TXN07116,Cash
TXN07117,Credit Card
TXN07118,Credit Card
TXN07119,Bank Transfer
TXN07120,Bank Transfer
TXN07121,Credit Card
TXN07122,Cash
TXN07123,Cash
TXN07124,Bank Transfer
TXN07125,Cash
TXN07126,Bank Transfer
TXN07127,Credit Card
TXN07128,Bank Transfer
TXN07129,Bank Transfer
TXN07130,Credit Card
TXN07131,Bank Transfer
TXN07132,Bank Transfer
TXN07133,Bank Transfer
TXN07134,Cash
TXN07135,Cash
TXN07136,Cash
TXN07137,Bank Transfer
TXN07138,Cash
TXN07139,Bank Transfer
TXN07140,Bank Transfer
TXN07141,Credit Card
TXN07142,Credit Card
TXN07143,Cash
TXN07144,Cash
TXN07145,Bank Transfer
TXN07146,Cash
TXN07147,Credit Card
TXN07148,Cash
TXN07149,Credit Card
TXN07150,Credit Card
TXN07151,Cash
TXN07152,Bank Transfer
TXN07153,Bank Transfer
TXN07154,Cash
TXN07155,Credit Card
TXN07156,Credit Card
TXN07157,Cash
TXN07158,Bank Transfer
TXN07159,Cash
TXN07160,Bank Transfer
TXN07161,Cash
TXN07162,Cash
TXN07163,Credit Card
TXN07164,Credit Card
TXN07165,Bank Transfer
TXN07166,Credit Card
TXN07167,Credit Card
TXN07168,Credit Card
TXN07169,Cash
TXN07170,Cash
TXN07171,Bank Transfer
TXN07172,Bank Transfer
TXN07173,Cash
TXN07174,Bank Transfer
TXN07175,Bank Transfer
TXN07176,Bank Transfer
TXN07177,Cash
TXN07178,Cash
TXN07179,Credit Card
TXN07180,Bank Transfer
TXN07181,Cash
TXN07182,Cash
TXN07183,Bank Transfer
TXN07184,Credit Card
TXN07185,Bank Transfer
TXN07186,Bank Transfer
TXN07187,Credit Card
TXN07188,Cash
TXN07189,Bank Transfer
TXN07190,Cash
TXN07191,Cash
TXN07192,Cash
TXN07193,Cash
TXN07194,Credit Card
TXN07195,Cash
TXN07196,Cash
TXN07197,Credit Card
TXN07198,Cash
TXN07199,Bank Transfer
TXN07200,Bank Transfer
TXN07201,Bank Transfer
TXN07202,Credit Card
TXN07203,Cash
TXN07204,Bank Transfer
TXN07205,Cash
TXN07206,Cash
TXN07207,Bank Transfer
TXN07208,Credit Card
TXN07209,Cash
TXN07210,Credit Card
TXN07211,Cash
TXN07212,Bank Transfer
TXN07213,Cash
TXN07214,Cash
TXN07215,Cash
TXN07216,Credit Card
TXN07217,Credit Card
TXN07218,Cash
TXN07219,Credit Card
TXN07220,Cash
TXN07221,Credit Card
TXN07222,Credit Card
TXN07223,Cash
TXN07224,Bank Transfer
TXN07225,Cash
TXN07226,Credit Card
TXN07227,Credit Card
TXN07228,Bank Transfer
TXN07229,Credit Card
TXN07230,Credit Card
TXN07231,Cash
TXN07232,Credit Card
TXN07233,Credit Card
TXN07234,Credit Card
TXN07235,Credit Card
TXN07236,Credit Card
TXN07237,Bank Transfer
TXN07238,Credit Card
TXN07239,Credit Card
TXN07240,Credit Card
TXN07241,Credit Card
TXN07242,Cash
TXN07243,Credit Card
TXN07244,Bank Transfer
TXN07245,Cash
TXN07246,Cash
TXN07247,Bank Transfer
TXN07248,Cash
TXN07249,Bank Transfer
TXN07250,Credit Card
TXN07251,Cash
TXN07252,Credit Card
TXN07253,Credit Card
TXN07254,Credit Card
TXN07255,Cash
TXN07256,Credit Card
TXN07257,Bank Transfer
TXN07258,Bank Transfer
TXN07259,Bank Transfer
TXN07260,Credit Card
TXN07261,Credit Card
TXN07262,Bank Transfer
TXN07263,Bank Transfer
TXN07264,Bank Transfer
TXN07265,Bank Transfer
TXN07266,Credit Card
TXN07267,Bank Transfer
TXN07268,Credit Card
TXN07269,Cash
TXN07270,Bank Transfer
TXN07271,Bank Transfer
TXN07272,Bank Transfer
TXN07273,Bank Transfer
TXN07274,Cash
TXN07275,Credit Card
TXN07276,Cash
TXN07277,Credit Card
TXN07278,Credit Card
TXN07279,Bank Transfer
TXN07280,Credit Card
TXN07281,Credit Card
TXN07282,Bank Transfer
TXN07283,Bank Transfer
TXN07284,Bank Transfer
TXN07285,Cash
TXN07286,Cash
TXN07287,Bank Transfer
TXN07288,Credit Card
TXN07289,Credit Card
TXN07290,Bank Transfer
TXN07291,Cash
TXN07292,Credit Card
TXN07293,Bank Transfer
TXN07294,Credit Card
TXN07295,Bank Transfer
TXN07296,Credit Card
TXN07297,Cash
TXN07298,Credit Card
TXN07299,Bank Transfer
TXN07300,Cash
TXN07301,Bank Transfer
TXN07302,Credit Card
TXN07303,Credit Card
TXN07304,Credit Card
TXN07305,Cash
TXN07306,Credit Card
TXN07307,Credit Card
TXN07308,Bank Transfer
TXN07309,Bank Transfer
TXN07310,Credit Card
TXN07311,Cash
TXN07312,Cash
TXN07313,Bank Transfer
TXN07314,Credit Card
TXN07315,Cash
TXN07316,Cash
TXN07317,Cash
TXN07318,Bank Transfer
TXN07319,Bank Transfer
TXN07320,Cash
TXN07321,Credit Card
TXN07322,Bank Transfer
TXN07323,Credit Card
TXN07324,Cash
TXN07325,Credit Card
TXN07326,Cash
TXN07327,Bank Transfer
TXN07328,Bank Transfer
TXN07329,Bank Transfer
TXN07330,Credit Card
TXN07331,Credit Card
TXN07332,Bank Transfer
TXN07333,Bank Transfer
TXN07334,Credit Card
TXN07335,Bank Transfer
TXN07336,Bank Transfer
TXN07337,Cash
TXN07338,Credit Card
TXN07339,Cash
TXN07340,Credit Card
TXN07341,Bank Transfer
TXN07342,Cash
TXN07343,Bank Transfer
TXN07344,Credit Card
TXN07345,Bank Transfer
TXN07346,Bank Transfer
TXN07347,Credit Card
TXN07348,Cash
TXN07349,Bank Transfer
TXN07350,Bank Transfer
TXN07351,Credit Card
TXN07352,Cash
TXN07353,Bank Transfer
TXN07354,Bank Transfer
TXN07355,Bank Transfer
TXN07356,Bank Transfer
TXN07357,Bank Transfer
TXN07358,Cash
TXN07359,Credit Card
TXN07360,Cash
TXN07361,Cash
TXN07362,Cash
TXN07363,Bank Transfer
TXN07364,Bank Transfer
TXN07365,Cash
TXN07366,Cash
TXN07367,Cash
TXN07368,Credit Card
TXN07369,Bank Transfer
TXN07370,Cash
TXN07371,Bank Transfer
TXN07372,Credit Card
TXN07373,Bank Transfer
TXN07374,Bank Transfer
TXN07375,Cash
TXN07376,Credit Card
TXN07377,Bank Transfer
TXN07378,Credit Card
TXN07379,Bank Transfer
TXN07380,Bank Transfer
TXN07381,Bank Transfer
TXN07382,Bank Transfer
TXN07383,Cash
TXN07384,Bank Transfer
TXN07385,Cash
TXN07386,Cash
TXN07387,Cash
TXN07388,Cash
TXN07389,Bank Transfer
TXN07390,Cash
TXN07391,Credit Card
TXN07392,Credit Card
TXN07393,Credit Card
TXN07394,Cash
TXN07395,Bank Transfer
TXN07396,Bank Transfer
TXN07397,Credit Card
TXN07398,Cash
TXN07399,Credit Card
TXN07400,Cash
TXN07401,Cash
TXN07402,Bank Transfer
TXN07403,Credit Card
TXN07404,Credit Card
TXN07405,Bank Transfer
TXN07406,Credit Card
TXN07407,Bank Transfer
TXN07408,Cash
TXN07409,Cash
TXN07410,Cash
TXN07411,Cash
TXN07412,Cash
TXN07413,Credit Card
TXN07414,Cash
