Transaction_ID,Date,YearMonth
TXN05229,2024-12-15,2024-12
TXN05230,2024-09-14,2024-09
TXN05231,2024-04-10,2024-04
TXN05232,2024-03-31,2024-03
TXN05233,2024-09-25,2024-09
TXN05234,2024-06-09,2024-06
TXN05235,2024-11-07,2024-11
TXN05236,2024-12-30,2024-12
TXN05237,2024-08-25,2024-08
TXN05238,2024-08-27,2024-08
TXN05239,2024-09-02,2024-09
TXN05240,2024-06-23,2024-06
TXN05241,2024-06-25,2024-06
TXN05242,2024-02-04,2024-02
TXN05243,2024-03-23,2024-03
TXN05244,2024-05-11,2024-05
TXN05245,2024-11-12,2024-11
TXN05246,2024-12-30,2024-12
TXN05247,2024-10-19,2024-10
TXN05248,2024-08-25,2024-08
TXN05249,2024-12-27,2024-12
TXN05250,2024-06-20,2024-06
TXN05251,2024-09-14,2024-09
TXN05252,2024-05-04,2024-05
TXN05253,2024-11-04,2024-11
TXN05254,2024-03-16,2024-03
TXN05255,2024-01-17,2024-01
TXN05256,2024-01-14,2024-01
TXN05257,2024-11-25,2024-11
TXN05258,2024-07-08,2024-07
TXN05259,2024-08-22,2024-08
TXN05260,2024-02-24,2024-02
TXN05261,2024-09-07,2024-09
TXN05262,2024-06-22,2024-06
TXN05263,2024-08-12,2024-08
TXN05264,2024-07-24,2024-07
TXN05265,2024-11-08,2024-11
TXN05266,2024-03-28,2024-03
TXN05267,2024-02-04,2024-02
TXN05268,2024-11-20,2024-11
TXN05269,2024-01-19,2024-01
TXN05270,2024-06-26,2024-06
TXN05271,2024-02-03,2024-02
TXN05272,2024-06-14,2024-06
TXN05273,2024-12-28,2024-12
TXN05274,2024-07-15,2024-07
TXN05275,2024-05-06,2024-05
TXN05276,2024-06-28,2024-06
TXN05277,2024-01-22,2024-01
TXN05278,2024-10-06,2024-10
TXN05279,2024-07-28,2024-07
TXN05280,2024-06-14,2024-06
TXN05281,2024-05-03,2024-05
TXN05282,2024-08-31,2024-08
TXN05283,2024-08-14,2024-08
TXN05284,2024-05-12,2024-05
TXN05285,2024-06-23,2024-06
TXN05286,2024-02-14,2024-02
TXN05287,2024-01-08,2024-01
TXN05288,2024-04-23,2024-04
TXN05289,2024-10-09,2024-10
TXN05290,2024-01-27,2024-01
TXN05291,2024-05-01,2024-05
TXN05292,2024-10-17,2024-10
TXN05293,2024-04-24,2024-04
TXN05294,2024-04-11,2024-04
TXN05295,2024-02-26,2024-02
TXN05296,2024-04-04,2024-04
TXN05297,2024-12-15,2024-12
TXN05298,2024-10-08,2024-10
TXN05299,2024-03-31,2024-03
TXN05300,2024-03-18,2024-03
TXN05301,2024-06-25,2024-06
TXN05302,2024-05-31,2024-05
TXN05303,2024-03-28,2024-03
TXN05304,2024-09-16,2024-09
TXN05305,2024-11-11,2024-11
TXN05306,2024-05-07,2024-05
TXN05307,2024-12-18,2024-12
TXN05308,2024-09-25,2024-09
TXN05309,2024-05-09,2024-05
TXN05310,2024-10-10,2024-10
TXN05311,2024-02-12,2024-02
TXN05312,2024-09-01,2024-09
TXN05313,2024-04-17,2024-04
TXN05314,2024-02-12,2024-02
TXN05315,2024-02-11,2024-02
TXN05316,2024-09-19,2024-09
TXN05317,2024-04-26,2024-04
TXN05318,2024-02-11,2024-02
TXN05319,2024-05-04,2024-05
TXN05320,2024-08-18,2024-08
TXN05321,2024-08-23,2024-08
TXN05322,2024-04-02,2024-04
TXN05323,2024-02-07,2024-02
TXN05324,2024-02-28,2024-02
TXN05325,2024-02-15,2024-02
TXN05326,2024-11-12,2024-11
TXN05327,2024-02-29,2024-02
TXN05328,2024-09-09,2024-09
TXN05329,2024-09-08,2024-09
TXN05330,2024-02-08,2024-02
TXN05331,2024-08-17,2024-08
TXN05332,2024-09-30,2024-09
TXN05333,2024-09-01,2024-09
TXN05334,2024-10-25,2024-10
TXN05335,2024-02-08,2024-02
TXN05336,2024-09-13,2024-09
TXN05337,2024-09-03,2024-09
TXN05338,2024-05-18,2024-05
TXN05339,2024-07-31,2024-07
TXN05340,2024-11-03,2024-11
TXN05341,2024-02-23,2024-02
TXN05342,2024-11-06,2024-11
TXN05343,2024-06-11,2024-06
TXN05344,2024-06-07,2024-06
TXN05345,2024-12-14,2024-12
TXN05346,2024-06-27,2024-06
TXN05347,2024-12-11,2024-12
TXN05348,2024-08-10,2024-08
TXN05349,2024-03-09,2024-03
TXN05350,2024-06-02,2024-06
TXN05351,2024-12-15,2024-12
TXN05352,2024-12-16,2024-12
TXN05353,2024-12-17,2024-12
TXN05354,2024-08-21,2024-08
TXN05355,2024-12-02,2024-12
TXN05356,2024-09-29,2024-09
TXN05357,2024-05-12,2024-05
TXN05358,2024-10-22,2024-10
TXN05359,2024-10-03,2024-10
TXN05360,2024-02-15,2024-02
TXN05361,2024-04-23,2024-04
TXN05362,2024-07-23,2024-07
TXN05363,2024-07-23,2024-07
TXN05364,2024-08-16,2024-08
TXN05365,2024-10-19,2024-10
TXN05366,2024-10-13,2024-10
TXN05367,2024-02-28,2024-02
TXN05368,2024-08-05,2024-08
TXN05369,2024-07-11,2024-07
TXN05370,2024-11-07,2024-11
TXN05371,2024-02-03,2024-02
TXN05372,2024-03-24,2024-03
TXN05373,2024-01-09,2024-01
TXN05374,2024-08-10,2024-08
TXN05375,2024-02-17,2024-02
TXN05376,2024-09-20,2024-09
TXN05377,2024-12-24,2024-12
TXN05378,2025-01-05,2025-01
TXN05379,2024-10-08,2024-10
TXN05380,2024-11-17,2024-11
TXN05381,2024-12-27,2024-12
TXN05382,2024-06-28,2024-06
TXN05383,2024-11-02,2024-11
TXN05384,2024-11-24,2024-11
TXN05385,2024-07-18,2024-07
TXN05386,2024-05-23,2024-05
TXN05387,2024-01-27,2024-01
TXN05388,2024-03-04,2024-03
TXN05389,2024-03-27,2024-03
TXN05390,2024-07-12,2024-07
TXN05391,2024-09-23,2024-09
TXN05392,2024-09-23,2024-09
TXN05393,2025-01-04,2025-01
TXN05394,2024-04-01,2024-04
TXN05395,2024-08-08,2024-08
TXN05396,2024-11-14,2024-11
TXN05397,2024-10-12,2024-10
TXN05398,2024-08-16,2024-08
TXN05399,2024-07-02,2024-07
TXN05400,2024-03-02,2024-03
TXN05401,2024-01-24,2024-01
TXN05402,2024-09-04,2024-09
TXN05403,2024-11-18,2024-11
TXN05404,2024-09-05,2024-09
TXN05405,2024-02-25,2024-02
TXN05406,2024-01-29,2024-01
TXN05407,2024-08-23,2024-08
TXN05408,2024-03-23,2024-03
TXN05409,2024-01-11,2024-01
TXN05410,2024-02-24,2024-02
TXN05411,2024-10-19,2024-10
TXN05412,2024-03-13,2024-03
TXN05413,2024-12-26,2024-12
TXN05414,2024-04-12,2024-04
TXN05415,2024-09-18,2024-09
TXN05416,2024-10-25,2024-10
TXN05417,2024-03-04,2024-03
TXN05418,2024-08-06,2024-08
TXN05419,2024-10-15,2024-10
TXN05420,2024-09-29,2024-09
TXN05421,2024-07-07,2024-07
TXN05422,2024-05-27,2024-05
TXN05423,2024-01-23,2024-01
TXN05424,2024-10-25,2024-10
TXN05425,2024-10-26,2024-10
TXN05426,2024-03-13,2024-03
TXN05427,2024-08-15,2024-08
TXN05428,2024-04-23,2024-04
TXN05429,2024-10-04,2024-10
TXN05430,2024-06-24,2024-06
TXN05431,2024-08-19,2024-08
TXN05432,2024-07-04,2024-07
TXN05433,2024-03-04,2024-03
TXN05434,2024-04-28,2024-04
TXN05435,2024-06-28,2024-06
TXN05436,2024-10-05,2024-10
TXN05437,2024-07-27,2024-07
TXN05438,2024-04-02,2024-04
TXN05439,2024-05-11,2024-05
TXN05440,2024-05-03,2024-05
TXN05441,2024-07-31,2024-07
TXN05442,2024-06-10,2024-06
TXN05443,2024-06-19,2024-06
TXN05444,2024-12-22,2024-12
TXN05445,2024-08-19,2024-08
TXN05446,2024-03-21,2024-03
TXN05447,2024-07-08,2024-07
TXN05448,2024-04-06,2024-04
TXN05449,2024-04-03,2024-04
TXN05450,2024-03-28,2024-03
TXN05451,2024-10-11,2024-10
TXN05452,2024-06-30,2024-06
TXN05453,2024-02-02,2024-02
TXN05454,2024-01-16,2024-01
TXN05455,2024-06-15,2024-06
TXN05456,2024-07-02,2024-07
TXN05457,2024-06-03,2024-06
TXN05458,2024-01-12,2024-01
TXN05459,2024-03-03,2024-03
TXN05460,2025-01-01,2025-01
TXN05461,2024-06-27,2024-06
TXN05462,2024-11-02,2024-11
TXN05463,2024-07-28,2024-07
TXN05464,2024-09-20,2024-09
TXN05465,2024-11-10,2024-11
TXN05466,2024-12-10,2024-12
TXN05467,2024-10-09,2024-10
TXN05468,2024-08-18,2024-08
TXN05469,2024-05-04,2024-05
TXN05470,2024-06-05,2024-06
TXN05471,2024-04-21,2024-04
TXN05472,2024-04-26,2024-04
TXN05473,2024-08-12,2024-08
TXN05474,2024-07-15,2024-07
TXN05475,2024-10-31,2024-10
TXN05476,2025-01-04,2025-01
TXN05477,2024-03-01,2024-03
TXN05478,2024-06-13,2024-06
TXN05479,2024-11-26,2024-11
TXN05480,2024-01-13,2024-01
TXN05481,2024-10-06,2024-10
TXN05482,2024-05-10,2024-05
TXN05483,2024-10-11,2024-10
TXN05484,2024-07-28,2024-07
TXN05485,2024-05-08,2024-05
TXN05486,2024-08-28,2024-08
TXN05487,2024-07-19,2024-07
TXN05488,2024-07-09,2024-07
TXN05489,2024-11-25,2024-11
TXN05490,2024-10-11,2024-10
TXN05491,2024-02-24,2024-02
TXN05492,2024-08-10,2024-08
TXN05493,2024-12-25,2024-12
TXN05494,2024-12-27,2024-12
TXN05495,2024-11-04,2024-11
TXN05496,2024-05-12,2024-05
TXN05497,2024-11-06,2024-11
TXN05498,2024-05-31,2024-05
TXN05499,2024-04-24,2024-04
TXN05500,2024-12-06,2024-12
TXN05501,2024-07-11,2024-07
TXN05502,2024-04-23,2024-04
TXN05503,2024-04-14,2024-04
TXN05504,2024-04-11,2024-04
TXN05505,2024-01-30,2024-01
TXN05506,2024-06-27,2024-06
TXN05507,2024-01-31,2024-01
TXN05508,2024-11-08,2024-11
TXN05509,2024-09-28,2024-09
TXN05510,2024-07-17,2024-07
TXN05511,2024-08-24,2024-08
TXN05512,2025-01-04,2025-01
TXN05513,2024-09-04,2024-09
TXN05514,2024-05-25,2024-05
TXN05515,2024-12-30,2024-12
TXN05516,2024-11-19,2024-11
TXN05517,2024-08-23,2024-08
TXN05518,2024-03-06,2024-03
TXN05519,2024-02-25,2024-02
TXN05520,2024-01-26,2024-01
TXN05521,2024-04-14,2024-04
TXN05522,2024-12-10,2024-12
TXN05523,2024-10-08,2024-10
TXN05524,2024-09-03,2024-09
TXN05525,2024-12-03,2024-12
TXN05526,2024-10-30,2024-10
TXN05527,2024-07-13,2024-07
TXN05528,2024-05-15,2024-05
TXN05529,2024-09-21,2024-09
TXN05530,2024-07-22,2024-07
TXN05531,2024-11-16,2024-11
TXN05532,2024-05-30,2024-05
TXN05533,2024-06-08,2024-06
TXN05534,2024-09-04,2024-09
TXN05535,2024-07-31,2024-07
TXN05536,2024-01-09,2024-01
TXN05537,2024-02-21,2024-02
TXN05538,2024-04-24,2024-04
TXN05539,2024-03-12,2024-03
TXN05540,2024-11-04,2024-11
TXN05541,2024-11-27,2024-11
TXN05542,2024-07-15,2024-07
TXN05543,2024-04-27,2024-04
TXN05544,2024-09-01,2024-09
TXN05545,2024-06-29,2024-06
TXN05546,2024-01-19,2024-01
TXN05547,2024-01-12,2024-01
TXN05548,2024-04-13,2024-04
TXN05549,2024-06-23,2024-06
TXN05550,2024-06-17,2024-06
TXN05551,2024-04-24,2024-04
TXN05552,2024-05-07,2024-05
TXN05553,2024-06-30,2024-06
TXN05554,2024-10-30,2024-10
TXN05555,2024-02-23,2024-02
TXN05556,2025-01-05,2025-01
TXN05557,2024-03-17,2024-03
TXN05558,2024-07-05,2024-07
TXN05559,2024-10-02,2024-10
TXN05560,2024-07-04,2024-07
TXN05561,2024-12-27,2024-12
TXN05562,2024-04-15,2024-04
TXN05563,2024-10-05,2024-10
TXN05564,2024-04-02,2024-04
TXN05565,2024-11-11,2024-11
TXN05566,2024-05-16,2024-05
TXN05567,2024-09-08,2024-09
TXN05568,2024-10-22,2024-10
TXN05569,2024-03-02,2024-03
TXN05570,2024-05-30,2024-05
TXN05571,2024-05-30,2024-05
TXN05572,2024-02-19,2024-02
TXN05573,2024-05-25,2024-05
TXN05574,2024-04-05,2024-04
TXN05575,2024-06-17,2024-06
TXN05576,2024-09-14,2024-09
TXN05577,2024-01-08,2024-01
TXN05578,2024-04-21,2024-04
TXN05579,2024-11-13,2024-11
TXN05580,2024-12-04,2024-12
TXN05581,2024-10-13,2024-10
TXN05582,2024-10-03,2024-10
TXN05583,2024-02-20,2024-02
TXN05584,2024-08-05,2024-08
TXN05585,2024-05-10,2024-05
TXN05586,2025-01-05,2025-01
TXN05587,2024-07-14,2024-07
TXN05588,2024-02-28,2024-02
TXN05589,2024-03-16,2024-03
TXN05590,2024-06-22,2024-06
TXN05591,2024-03-05,2024-03
TXN05592,2024-04-04,2024-04
TXN05593,2024-04-09,2024-04
TXN05594,2024-01-08,2024-01
TXN05595,2024-08-19,2024-08
TXN05596,2024-01-20,2024-01
TXN05597,2024-12-21,2024-12
TXN05598,2024-10-30,2024-10
TXN05599,2024-04-11,2024-04
TXN05600,2024-02-21,2024-02
TXN05601,2024-12-01,2024-12
TXN05602,2024-06-21,2024-06
TXN05603,2024-03-27,2024-03
TXN05604,2024-04-14,2024-04
TXN05605,2024-02-15,2024-02
TXN05606,2024-02-09,2024-02
TXN05607,2024-02-17,2024-02
TXN05608,2024-12-07,2024-12
TXN05609,2024-12-11,2024-12
TXN05610,2024-09-13,2024-09
TXN05611,2024-06-15,2024-06
TXN05612,2024-07-31,2024-07
TXN05613,2024-05-13,2024-05
TXN05614,2024-06-08,2024-06
TXN05615,2024-08-16,2024-08
TXN05616,2024-09-09,2024-09
TXN05617,2024-03-24,2024-03
TXN05618,2024-04-30,2024-04
TXN05619,2024-09-11,2024-09
TXN05620,2024-01-19,2024-01
TXN05621,2024-03-02,2024-03
TXN05622,2024-12-02,2024-12
TXN05623,2024-02-26,2024-02
TXN05624,2024-09-22,2024-09
TXN05625,2024-01-30,2024-01
TXN05626,2024-06-24,2024-06
TXN05627,2024-12-19,2024-12
TXN05628,2024-02-24,2024-02
TXN05629,2024-02-23,2024-02
TXN05630,2024-08-29,2024-08
TXN05631,2024-01-16,2024-01
TXN05632,2024-10-07,2024-10
TXN05633,2024-12-19,2024-12
TXN05634,2024-01-22,2024-01
TXN05635,2024-11-23,2024-11
TXN05636,2024-10-16,2024-10
TXN05637,2024-10-11,2024-10
TXN05638,2024-12-31,2024-12
TXN05639,2024-12-11,2024-12
TXN05640,2024-03-05,2024-03
TXN05641,2024-07-27,2024-07
TXN05642,2024-05-08,2024-05
TXN05643,2025-01-02,2025-01
TXN05644,2024-01-20,2024-01
TXN05645,2024-09-21,2024-09
TXN05646,2024-05-01,2024-05
TXN05647,2024-07-04,2024-07
TXN05648,2024-07-08,2024-07
TXN05649,2024-05-09,2024-05
TXN05650,2024-08-15,2024-08
TXN05651,2024-02-08,2024-02
TXN05652,2024-05-20,2024-05
TXN05653,2024-03-23,2024-03
TXN05654,2025-01-05,2025-01
TXN05655,2024-03-11,2024-03
TXN05656,2024-10-27,2024-10
TXN05657,2024-07-08,2024-07
TXN05658,2024-03-16,2024-03
TXN05659,2024-04-24,2024-04
TXN05660,2024-02-03,2024-02
TXN05661,2024-03-06,2024-03
TXN05662,2024-07-16,2024-07
TXN05663,2024-12-23,2024-12
TXN05664,2024-11-23,2024-11
TXN05665,2024-06-01,2024-06
TXN05666,2024-04-15,2024-04
TXN05667,2024-08-28,2024-08
TXN05668,2024-09-14,2024-09
TXN05669,2024-04-25,2024-04
TXN05670,2024-01-25,2024-01
TXN05671,2024-04-27,2024-04
TXN05672,2024-04-06,2024-04
TXN05673,2024-11-22,2024-11
TXN05674,2024-09-22,2024-09
TXN05675,2024-07-19,2024-07
TXN05676,2024-02-20,2024-02
TXN05677,2024-08-16,2024-08
TXN05678,2024-01-09,2024-01
TXN05679,2024-05-04,2024-05
TXN05680,2024-12-31,2024-12
TXN05681,2024-05-15,2024-05
TXN05682,2024-11-21,2024-11
TXN05683,2024-10-30,2024-10
TXN05684,2024-04-20,2024-04
TXN05685,2024-09-11,2024-09
TXN05686,2024-01-19,2024-01
TXN05687,2024-06-24,2024-06
TXN05688,2024-07-04,2024-07
TXN05689,2024-04-12,2024-04
TXN05690,2024-11-16,2024-11
TXN05691,2024-05-14,2024-05
TXN05692,2024-09-06,2024-09
TXN05693,2024-06-02,2024-06
TXN05694,2024-09-26,2024-09
TXN05695,2024-07-28,2024-07
TXN05696,2024-12-04,2024-12
TXN05697,2024-02-24,2024-02
TXN05698,2024-02-02,2024-02
TXN05699,2024-11-01,2024-11
TXN05700,2024-10-15,2024-10
TXN05701,2024-12-25,2024-12
TXN05702,2024-07-13,2024-07
TXN05703,2024-07-13,2024-07
TXN05704,2024-06-26,2024-06
TXN05705,2024-10-24,2024-10
TXN05706,2024-08-03,2024-08
TXN05707,2024-12-14,2024-12
TXN05708,2024-03-22,2024-03
TXN05709,2024-08-23,2024-08
TXN05710,2024-05-30,2024-05
TXN05711,2024-06-23,2024-06
TXN05712,2024-01-11,2024-01
TXN05713,2024-03-21,2024-03
TXN05714,2024-11-18,2024-11
TXN05715,2024-07-09,2024-07
TXN05716,2024-10-31,2024-10
TXN05717,2024-11-12,2024-11
TXN05718,2024-02-03,2024-02
TXN05719,2024-06-07,2024-06
TXN05720,2024-03-07,2024-03
TXN05721,2024-09-24,2024-09
TXN05722,2024-08-07,2024-08
TXN05723,2024-05-18,2024-05
TXN05724,2024-09-24,2024-09
TXN05725,2024-12-13,2024-12
TXN05726,2024-09-01,2024-09
TXN05727,2024-02-17,2024-02
TXN05728,2024-10-09,2024-10
TXN05729,2024-11-24,2024-11
TXN05730,2024-09-29,2024-09
TXN05731,2024-11-22,2024-11
TXN05732,2024-01-09,2024-01
TXN05733,2024-07-13,2024-07
TXN05734,2024-07-23,2024-07
TXN05735,2024-09-22,2024-09
TXN05736,2024-07-01,2024-07
TXN05737,2024-08-12,2024-08
TXN05738,2024-01-24,2024-01
TXN05739,2024-06-27,2024-06
TXN05740,2024-05-04,2024-05
TXN05741,2024-01-08,2024-01
TXN05742,2024-07-01,2024-07
TXN05743,2024-04-05,2024-04
TXN05744,2024-02-26,2024-02
TXN05745,2024-08-31,2024-08
TXN05746,2024-03-30,2024-03
TXN05747,2024-12-09,2024-12
TXN05748,2025-01-07,2025-01
TXN05749,2024-12-03,2024-12
TXN05750,2024-01-12,2024-01
TXN05751,2024-03-22,2024-03
TXN05752,2024-03-01,2024-03
TXN05753,2024-04-03,2024-04
TXN05754,2024-05-18,2024-05
TXN05755,2024-07-31,2024-07
TXN05756,2024-05-28,2024-05
TXN05757,2024-11-21,2024-11
TXN05758,2024-05-02,2024-05
TXN05759,2024-07-26,2024-07
TXN05760,2024-12-29,2024-12
TXN05761,2024-08-13,2024-08
TXN05762,2024-03-15,2024-03
TXN05763,2024-02-10,2024-02
TXN05764,2024-02-17,2024-02
TXN05765,2024-07-15,2024-07
TXN05766,2024-01-17,2024-01
TXN05767,2024-09-17,2024-09
TXN05768,2024-03-02,2024-03
TXN05769,2024-09-14,2024-09
TXN05770,2024-06-03,2024-06
TXN05771,2024-10-15,2024-10
TXN05772,2024-03-29,2024-03
TXN05773,2024-05-05,2024-05
TXN05774,2024-07-18,2024-07
TXN05775,2024-10-04,2024-10
TXN05776,2024-10-30,2024-10
TXN05777,2024-08-14,2024-08
TXN05778,2024-08-26,2024-08
TXN05779,2024-11-17,2024-11
TXN05780,2024-09-04,2024-09
TXN05781,2024-04-25,2024-04
TXN05782,2024-07-22,2024-07
TXN05783,2024-11-13,2024-11
TXN05784,2024-10-07,2024-10
TXN05785,2024-11-19,2024-11
TXN05786,2024-11-02,2024-11
TXN05787,2024-10-20,2024-10
TXN05788,2024-08-22,2024-08
TXN05789,2024-07-28,2024-07
TXN05790,2024-05-13,2024-05
TXN05791,2024-09-15,2024-09
TXN05792,2024-11-07,2024-11
TXN05793,2024-11-22,2024-11
TXN05794,2024-05-16,2024-05
TXN05795,2024-03-11,2024-03
TXN05796,2024-10-06,2024-10
TXN05797,2024-09-01,2024-09
TXN05798,2024-09-29,2024-09
TXN05799,2024-10-20,2024-10
TXN05800,2024-10-07,2024-10
TXN05801,2024-06-09,2024-06
TXN05802,2024-06-12,2024-06
TXN05803,2024-09-08,2024-09
TXN05804,2024-08-31,2024-08
TXN05805,2024-10-11,2024-10
TXN05806,2024-09-09,2024-09
TXN05807,2024-11-14,2024-11
TXN05808,2024-09-15,2024-09
TXN05809,2024-10-24,2024-10
TXN05810,2024-07-28,2024-07
TXN05811,2024-05-29,2024-05
TXN05812,2024-08-25,2024-08
TXN05813,2024-07-31,2024-07
TXN05814,2025-01-02,2025-01
TXN05815,2024-02-10,2024-02
TXN05816,2024-11-21,2024-11
TXN05817,2025-01-04,2025-01
TXN05818,2024-09-21,2024-09
TXN05819,2024-10-11,2024-10
TXN05820,2024-12-07,2024-12
TXN05821,2024-10-27,2024-10
TXN05822,2024-11-26,2024-11
TXN05823,2024-01-30,2024-01
TXN05824,2024-04-07,2024-04
TXN05825,2024-04-14,2024-04
TXN05826,2024-10-19,2024-10
TXN05827,2024-09-10,2024-09
TXN05828,2024-05-28,2024-05
TXN05829,2024-08-06,2024-08
TXN05830,2024-09-10,2024-09
TXN05831,2024-07-03,2024-07
TXN05832,2024-09-04,2024-09
TXN05833,2024-10-26,2024-10
TXN05834,2024-03-11,2024-03
TXN05835,2024-04-24,2024-04
TXN05836,2024-04-24,2024-04
TXN05837,2024-08-20,2024-08
TXN05838,2024-02-14,2024-02
TXN05839,2024-07-29,2024-07
TXN05840,2024-03-28,2024-03
TXN05841,2024-07-08,2024-07
TXN05842,2024-08-21,2024-08
TXN05843,2024-11-05,2024-11
TXN05844,2024-12-23,2024-12
TXN05845,2024-08-07,2024-08
TXN05846,2024-01-28,2024-01
TXN05847,2024-10-24,2024-10
TXN05848,2024-10-21,2024-10
TXN05849,2024-11-21,2024-11
TXN05850,2025-01-02,2025-01
TXN05851,2024-07-24,2024-07
TXN05852,2024-09-25,2024-09
TXN05853,2024-12-18,2024-12
TXN05854,2024-07-03,2024-07
TXN05855,2024-08-24,2024-08
TXN05856,2024-05-01,2024-05
TXN05857,2024-12-07,2024-12
TXN05858,2024-07-05,2024-07
TXN05859,2024-10-10,2024-10
TXN05860,2024-06-12,2024-06
TXN05861,2024-10-06,2024-10
TXN05862,2024-11-11,2024-11
TXN05863,2024-12-06,2024-12
TXN05864,2024-03-13,2024-03
TXN05865,2024-06-09,2024-06
TXN05866,2024-01-12,2024-01
TXN05867,2024-01-16,2024-01
TXN05868,2024-12-30,2024-12
TXN05869,2024-05-07,2024-05
TXN05870,2024-09-14,2024-09
TXN05871,2024-12-20,2024-12
TXN05872,2024-10-13,2024-10
TXN05873,2024-03-23,2024-03
TXN05874,2024-12-03,2024-12
TXN05875,2024-07-23,2024-07
TXN05876,2024-03-10,2024-03
TXN05877,2024-03-05,2024-03
TXN05878,2024-07-07,2024-07
TXN05879,2024-04-29,2024-04
TXN05880,2024-09-17,2024-09
TXN05881,2024-11-03,2024-11
TXN05882,2024-08-17,2024-08
TXN05883,2024-04-23,2024-04
TXN05884,2024-07-10,2024-07
TXN05885,2024-11-23,2024-11
TXN05886,2024-12-29,2024-12
TXN05887,2024-12-11,2024-12
TXN05888,2024-02-06,2024-02
TXN05889,2024-02-19,2024-02
TXN05890,2024-03-19,2024-03
TXN05891,2024-01-13,2024-01
TXN05892,2024-12-03,2024-12
TXN05893,2024-05-13,2024-05
TXN05894,2024-08-18,2024-08
TXN05895,2024-03-24,2024-03
TXN05896,2024-08-01,2024-08
TXN05897,2024-06-01,2024-06
TXN05898,2024-03-02,2024-03
TXN05899,2024-12-06,2024-12
TXN05900,2024-07-22,2024-07
TXN05901,2024-01-29,2024-01
TXN05902,2024-05-17,2024-05
TXN05903,2024-03-19,2024-03
TXN05904,2024-11-21,2024-11
TXN05905,2024-08-24,2024-08
TXN05906,2024-07-21,2024-07
TXN05907,2024-02-10,2024-02
TXN05908,2024-04-18,2024-04
TXN05909,2025-01-04,2025-01
TXN05910,2024-08-10,2024-08
TXN05911,2024-06-17,2024-06
TXN05912,2025-01-01,2025-01
TXN05913,2024-05-18,2024-05
TXN05914,2024-08-09,2024-08
TXN05915,2024-01-21,2024-01
TXN05916,2024-12-10,2024-12
TXN05917,2024-02-09,2024-02
TXN05918,2024-01-15,2024-01
TXN05919,2025-01-02,2025-01
TXN05920,2024-02-15,2024-02
TXN05921,2024-09-02,2024-09
TXN05922,2024-07-20,2024-07
TXN05923,2025-01-03,2025-01
TXN05924,2024-04-30,2024-04
TXN05925,2024-10-07,2024-10
TXN05926,2024-02-21,2024-02
TXN05927,2024-12-19,2024-12
TXN05928,2024-12-04,2024-12
TXN05929,2024-02-20,2024-02
TXN05930,2024-07-05,2024-07
TXN05931,2024-06-06,2024-06
TXN05932,2024-04-22,2024-04
TXN05933,2024-06-22,2024-06
TXN05934,2024-10-22,2024-10
TXN05935,2024-07-11,2024-07
TXN05936,2024-04-04,2024-04
TXN05937,2024-01-12,2024-01
TXN05938,2024-10-12,2024-10
TXN05939,2024-03-22,2024-03
TXN05940,2024-02-22,2024-02
TXN05941,2024-02-05,2024-02
TXN05942,2024-08-29,2024-08
TXN05943,2024-02-24,2024-02
TXN05944,2024-11-17,2024-11
TXN05945,2024-12-13,2024-12
TXN05946,2024-12-22,2024-12
TXN05947,2024-08-05,2024-08
TXN05948,2024-09-01,2024-09
TXN05949,2024-08-29,2024-08
TXN05950,2024-02-25,2024-02
TXN05951,2024-08-23,2024-08
TXN05952,2024-07-06,2024-07
TXN05953,2024-03-18,2024-03
TXN05954,2024-11-10,2024-11
TXN05955,2024-10-16,2024-10
TXN05956,2024-03-01,2024-03
TXN05957,2024-10-19,2024-10
TXN05958,2024-03-03,2024-03
TXN05959,2024-06-09,2024-06
TXN05960,2024-02-07,2024-02
TXN05961,2024-03-01,2024-03
TXN05962,2024-08-13,2024-08
TXN05963,2024-07-02,2024-07
TXN05964,2024-11-16,2024-11
TXN05965,2024-03-08,2024-03
TXN05966,2024-11-19,2024-11
TXN05967,2025-01-01,2025-01
TXN05968,2024-05-21,2024-05
TXN05969,2024-04-05,2024-04
TXN05970,2024-08-25,2024-08
TXN05971,2024-12-20,2024-12
TXN05972,2024-06-14,2024-06
TXN05973,2024-04-07,2024-04
TXN05974,2024-03-16,2024-03
TXN05975,2024-10-19,2024-10
TXN05976,2024-01-24,2024-01
TXN05977,2024-06-11,2024-06
TXN05978,2024-03-01,2024-03
TXN05979,2024-09-24,2024-09
TXN05980,2024-10-16,2024-10
TXN05981,2024-10-05,2024-10
TXN05982,2024-11-26,2024-11
TXN05983,2024-05-18,2024-05
TXN05984,2024-04-26,2024-04
TXN05985,2024-06-07,2024-06
TXN05986,2024-12-28,2024-12
TXN05987,2024-10-29,2024-10
TXN05988,2024-09-20,2024-09
TXN05989,2024-12-16,2024-12
TXN05990,2024-01-31,2024-01
TXN05991,2024-12-25,2024-12
TXN05992,2024-04-18,2024-04
TXN05993,2024-05-04,2024-05
TXN05994,2024-05-03,2024-05
TXN05995,2024-05-09,2024-05
TXN05996,2024-02-15,2024-02
TXN05997,2024-11-20,2024-11
TXN05998,2024-05-15,2024-05
TXN05999,2024-05-30,2024-05
TXN06000,2025-01-03,2025-01
TXN06001,2024-09-12,2024-09
TXN06002,2024-09-06,2024-09
TXN06003,2024-08-31,2024-08
TXN06004,2024-12-19,2024-12
