Transaction_ID,Transaction_Type
TXN08387,Refund
TXN08388,Debit
TXN08389,Credit
TXN08390,Debit
TXN08391,Debit
TXN08392,Refund
TXN08393,Refund
TXN08394,Refund
TXN08395,Credit
TXN08396,Refund
TXN08397,Refund
TXN08398,Debit
TXN08399,Refund
TXN08400,Refund
TXN08401,Debit
TXN08402,Debit
TXN08403,Debit
TXN08404,Refund
TXN08405,Debit
TXN08406,Credit
TXN08407,Refund
TXN08408,Debit
TXN08409,Credit
TXN08410,Refund
TXN08411,Debit
TXN08412,Debit
TXN08413,Refund
TXN08414,Refund
TXN08415,Debit
TXN08416,Debit
TXN08417,Debit
TXN08418,Refund
TXN08419,Debit
TXN08420,Credit
TXN08421,Debit
TXN08422,Credit
TXN08423,Refund
TXN08424,Debit
TXN08425,Refund
TXN08426,Debit
TXN08427,Debit
TXN08428,Debit
TXN08429,Credit
TXN08430,Refund
TXN08431,Refund
TXN08432,Debit
TXN08433,Debit
TXN08434,Debit
TXN08435,Credit
TXN08436,Credit
TXN08437,Refund
TXN08438,Refund
TXN08439,Credit
TXN08440,Credit
TXN08441,Debit
TXN08442,Refund
TXN08443,Refund
TXN08444,Refund
TXN08445,Debit
TXN08446,Credit
TXN08447,Debit
TXN08448,Debit
TXN08449,Refund
TXN08450,Debit
TXN08451,Credit
TXN08452,Debit
TXN08453,Debit
TXN08454,Credit
TXN08455,Debit
TXN08456,Credit
TXN08457,Debit
TXN08458,Refund
TXN08459,Credit
TXN08460,Refund
TXN08461,Debit
TXN08462,Credit
TXN08463,Debit
TXN08464,Refund
TXN08465,Debit
TXN08466,Debit
TXN08467,Debit
TXN08468,Refund
TXN08469,Refund
TXN08470,Credit
TXN08471,Debit
TXN08472,Debit
TXN08473,Credit
TXN08474,Debit
TXN08475,Debit
TXN08476,Debit
TXN08477,Debit
TXN08478,Debit
TXN08479,Refund
TXN08480,Refund
TXN08481,Refund
TXN08482,Credit
TXN08483,Credit
TXN08484,Refund
TXN08485,Credit
TXN08486,Refund
TXN08487,Debit
TXN08488,Debit
TXN08489,Debit
TXN08490,Refund
TXN08491,Credit
TXN08492,Refund
TXN08493,Credit
TXN08494,Credit
TXN08495,Debit
TXN08496,Debit
TXN08497,Refund
TXN08498,Refund
TXN08499,Debit
TXN08500,Refund
TXN08501,Debit
TXN08502,Refund
TXN08503,Credit
TXN08504,Refund
TXN08505,Debit
TXN08506,Refund
TXN08507,Credit
TXN08508,Credit
TXN08509,Credit
TXN08510,Debit
TXN08511,Refund
TXN08512,Debit
TXN08513,Debit
TXN08514,Debit
TXN08515,Refund
TXN08516,Debit
TXN08517,Refund
TXN08518,Credit
TXN08519,Refund
TXN08520,Refund
TXN08521,Debit
TXN08522,Credit
TXN08523,Refund
TXN08524,Refund
TXN08525,Debit
TXN08526,Credit
TXN08527,Debit
TXN08528,Debit
TXN08529,Debit
TXN08530,Debit
TXN08531,Refund
TXN08532,Credit
TXN08533,Credit
TXN08534,Debit
TXN08535,Debit
TXN08536,Refund
TXN08537,Debit
TXN08538,Debit
TXN08539,Refund
TXN08540,Credit
TXN08541,Credit
TXN08542,Debit
TXN08543,Credit
TXN08544,Credit
TXN08545,Credit
TXN08546,Refund
TXN08547,Credit
TXN08548,Debit
TXN08549,Debit
TXN08550,Refund
TXN08551,Debit
TXN08552,Refund
TXN08553,Debit
TXN08554,Debit
TXN08555,Debit
TXN08556,Credit
TXN08557,Refund
TXN08558,Debit
TXN08559,Debit
TXN08560,Debit
TXN08561,Refund
TXN08562,Credit
TXN08563,Refund
TXN08564,Refund
TXN08565,Credit
TXN08566,Credit
TXN08567,Debit
TXN08568,Refund
TXN08569,Refund
TXN08570,Credit
TXN08571,Debit
TXN08572,Debit
TXN08573,Credit
TXN08574,Debit
TXN08575,Debit
TXN08576,Debit
TXN08577,Refund
TXN08578,Credit
TXN08579,Debit
TXN08580,Credit
TXN08581,Debit
TXN08582,Debit
TXN08583,Credit
TXN08584,Refund
TXN08585,Credit
TXN08586,Debit
TXN08587,Credit
TXN08588,Debit
TXN08589,Debit
TXN08590,Refund
TXN08591,Credit
TXN08592,Debit
TXN08593,Credit
TXN08594,Credit
TXN08595,Debit
TXN08596,Credit
TXN08597,Refund
TXN08598,Debit
TXN08599,Refund
TXN08600,Credit
TXN08601,Credit
TXN08602,Debit
TXN08603,Credit
TXN08604,Debit
TXN08605,Debit
TXN08606,Refund
TXN08607,Refund
TXN08608,Debit
TXN08609,Credit
TXN08610,Debit
TXN08611,Debit
TXN08612,Credit
TXN08613,Credit
TXN08614,Credit
TXN08615,Debit
TXN08616,Credit
TXN08617,Debit
TXN08618,Credit
TXN08619,Refund
TXN08620,Debit
TXN08621,Refund
TXN08622,Refund
TXN08623,Debit
TXN08624,Refund
TXN08625,Refund
TXN08626,Debit
TXN08627,Debit
TXN08628,Credit
TXN08629,Refund
TXN08630,Credit
TXN08631,Debit
TXN08632,Refund
TXN08633,Credit
TXN08634,Credit
TXN08635,Credit
TXN08636,Debit
TXN08637,Refund
TXN08638,Credit
TXN08639,Refund
TXN08640,Debit
TXN08641,Debit
TXN08642,Credit
TXN08643,Credit
TXN08644,Refund
TXN08645,Debit
TXN08646,Refund
TXN08647,Debit
TXN08648,Refund
TXN08649,Debit
TXN08650,Credit
TXN08651,Debit
TXN08652,Debit
TXN08653,Credit
TXN08654,Refund
TXN08655,Refund
TXN08656,Debit
TXN08657,Credit
TXN08658,Refund
TXN08659,Credit
TXN08660,Credit
TXN08661,Refund
TXN08662,Debit
TXN08663,Credit
TXN08664,Credit
TXN08665,Debit
TXN08666,Debit
TXN08667,Refund
TXN08668,Debit
TXN08669,Refund
TXN08670,Refund
TXN08671,Credit
TXN08672,Debit
TXN08673,Debit
TXN08674,Credit
TXN08675,Credit
TXN08676,Debit
TXN08677,Refund
TXN08678,Debit
TXN08679,Debit
TXN08680,Credit
TXN08681,Refund
TXN08682,Credit
TXN08683,Debit
TXN08684,Refund
TXN08685,Credit
TXN08686,Refund
TXN08687,Refund
TXN08688,Refund
TXN08689,Debit
TXN08690,Credit
TXN08691,Credit
TXN08692,Debit
TXN08693,Refund
TXN08694,Credit
TXN08695,Debit
TXN08696,Credit
TXN08697,Refund
TXN08698,Credit
TXN08699,Refund
TXN08700,Refund
TXN08701,Debit
TXN08702,Refund
TXN08703,Debit
TXN08704,Credit
TXN08705,Refund
TXN08706,Credit
TXN08707,Refund
TXN08708,Debit
TXN08709,Credit
TXN08710,Credit
TXN08711,Credit
TXN08712,Refund
TXN08713,Refund
TXN08714,Refund
TXN08715,Refund
TXN08716,Debit
TXN08717,Refund
TXN08718,Debit
TXN08719,Refund
TXN08720,Credit
TXN08721,Refund
TXN08722,Debit
TXN08723,Refund
TXN08724,Refund
TXN08725,Credit
TXN08726,Debit
TXN08727,Debit
TXN08728,Credit
TXN08729,Credit
TXN08730,Credit
TXN08731,Refund
TXN08732,Debit
TXN08733,Credit
TXN08734,Credit
TXN08735,Debit
TXN08736,Refund
TXN08737,Refund
TXN08738,Refund
TXN08739,Debit
TXN08740,Refund
TXN08741,Refund
TXN08742,Debit
TXN08743,Debit
TXN08744,Credit
TXN08745,Debit
TXN08746,Refund
TXN08747,Debit
TXN08748,Refund
TXN08749,Credit
TXN08750,Refund
TXN08751,Refund
TXN08752,Refund
TXN08753,Debit
TXN08754,Refund
TXN08755,Debit
TXN08756,Credit
TXN08757,Credit
TXN08758,Credit
TXN08759,Refund
TXN08760,Refund
TXN08761,Credit
TXN08762,Credit
TXN08763,Debit
TXN08764,Debit
TXN08765,Credit
TXN08766,Credit
TXN08767,Credit
TXN08768,Credit
TXN08769,Refund
TXN08770,Refund
TXN08771,Debit
TXN08772,Credit
TXN08773,Refund
TXN08774,Refund
TXN08775,Refund
TXN08776,Refund
TXN08777,Credit
TXN08778,Credit
TXN08779,Refund
TXN08780,Credit
TXN08781,Refund
TXN08782,Refund
TXN08783,Debit
TXN08784,Debit
TXN08785,Credit
TXN08786,Debit
TXN08787,Debit
TXN08788,Credit
TXN08789,Debit
TXN08790,Credit
TXN08791,Debit
TXN08792,Debit
TXN08793,Debit
TXN08794,Credit
TXN08795,Debit
TXN08796,Refund
TXN08797,Debit
TXN08798,Credit
TXN08799,Debit
TXN08800,Debit
TXN08801,Refund
TXN08802,Refund
TXN08803,Debit
TXN08804,Credit
TXN08805,Credit
TXN08806,Refund
TXN08807,Refund
TXN08808,Debit
TXN08809,Credit
TXN08810,Credit
TXN08811,Credit
TXN08812,Credit
TXN08813,Refund
TXN08814,Refund
TXN08815,Debit
TXN08816,Credit
TXN08817,Debit
TXN08818,Debit
TXN08819,Debit
TXN08820,Debit
TXN08821,Refund
TXN08822,Refund
TXN08823,Credit
TXN08824,Credit
TXN08825,Refund
TXN08826,Credit
TXN08827,Refund
TXN08828,Refund
TXN08829,Credit
TXN08830,Credit
TXN08831,Refund
TXN08832,Refund
TXN08833,Refund
TXN08834,Refund
TXN08835,Refund
TXN08836,Credit
TXN08837,Credit
TXN08838,Credit
TXN08839,Refund
TXN08840,Debit
TXN08841,Credit
TXN08842,Debit
TXN08843,Credit
TXN08844,Debit
TXN08845,Credit
TXN08846,Credit
TXN08847,Credit
TXN08848,Debit
TXN08849,Debit
TXN08850,Credit
TXN08851,Credit
TXN08852,Credit
TXN08853,Debit
TXN08854,Refund
TXN08855,Debit
TXN08856,Refund
TXN08857,Refund
TXN08858,Credit
TXN08859,Debit
TXN08860,Debit
TXN08861,Refund
TXN08862,Refund
TXN08863,Refund
TXN08864,Debit
TXN08865,Debit
TXN08866,Debit
TXN08867,Debit
TXN08868,Debit
TXN08869,Credit
TXN08870,Refund
TXN08871,Debit
TXN08872,Credit
TXN08873,Credit
TXN08874,Credit
TXN08875,Debit
TXN08876,Debit
TXN08877,Refund
TXN08878,Refund
TXN08879,Debit
TXN08880,Refund
TXN08881,Credit
TXN08882,Credit
TXN08883,Debit
TXN08884,Credit
TXN08885,Credit
TXN08886,Refund
TXN08887,Debit
TXN08888,Refund
TXN08889,Credit
TXN08890,Debit
TXN08891,Debit
TXN08892,Credit
TXN08893,Credit
TXN08894,Debit
TXN08895,Credit
TXN08896,Credit
TXN08897,Debit
TXN08898,Debit
TXN08899,Refund
TXN08900,Refund
TXN08901,Refund
TXN08902,Credit
TXN08903,Refund
TXN08904,Refund
TXN08905,Credit
TXN08906,Credit
TXN08907,Credit
TXN08908,Refund
TXN08909,Refund
TXN08910,Debit
TXN08911,Refund
TXN08912,Refund
TXN08913,Credit
TXN08914,Credit
TXN08915,Refund
TXN08916,Debit
TXN08917,Refund
TXN08918,Credit
TXN08919,Debit
TXN08920,Debit
TXN08921,Refund
TXN08922,Refund
TXN08923,Debit
TXN08924,Credit
TXN08925,Debit
TXN08926,Credit
TXN08927,Refund
TXN08928,Debit
TXN08929,Credit
TXN08930,Credit
TXN08931,Debit
TXN08932,Credit
TXN08933,Debit
TXN08934,Refund
TXN08935,Refund
TXN08936,Debit
TXN08937,Refund
TXN08938,Refund
TXN08939,Debit
TXN08940,Credit
TXN08941,Debit
TXN08942,Debit
TXN08943,Debit
TXN08944,Refund
TXN08945,Credit
TXN08946,Refund
TXN08947,Refund
TXN08948,Debit
TXN08949,Refund
TXN08950,Credit
TXN08951,Debit
TXN08952,Credit
TXN08953,Credit
TXN08954,Refund
TXN08955,Refund
TXN08956,Refund
TXN08957,Debit
TXN08958,Refund
TXN08959,Credit
TXN08960,Credit
TXN08961,Debit
TXN08962,Refund
TXN08963,Credit
TXN08964,Credit
TXN08965,Credit
TXN08966,Credit
TXN08967,Debit
TXN08968,Credit
TXN08969,Credit
TXN08970,Credit
TXN08971,Credit
TXN08972,Credit
TXN08973,Refund
TXN08974,Debit
TXN08975,Debit
TXN08976,Refund
TXN08977,Credit
TXN08978,Refund
TXN08979,Credit
TXN08980,Credit
TXN08981,Credit
TXN08982,Debit
TXN08983,Refund
TXN08984,Credit
TXN08985,Refund
TXN08986,Credit
TXN08987,Debit
TXN08988,Refund
TXN08989,Refund
TXN08990,Debit
TXN08991,Debit
TXN08992,Debit
TXN08993,Credit
TXN08994,Credit
TXN08995,Refund
TXN08996,Credit
TXN08997,Debit
TXN08998,Refund
TXN08999,Credit
TXN09000,Debit
TXN09001,Debit
TXN09002,Credit
TXN09003,Refund
TXN09004,Credit
TXN09005,Credit
TXN09006,Debit
TXN09007,Refund
TXN09008,Credit
TXN09009,Refund
TXN09010,Refund
TXN09011,Debit
TXN09012,Debit
TXN09013,Debit
TXN09014,Credit
TXN09015,Credit
TXN09016,Refund
TXN09017,Credit
TXN09018,Debit
TXN09019,Credit
TXN09020,Refund
TXN09021,Credit
TXN09022,Credit
TXN09023,Refund
TXN09024,Refund
TXN09025,Credit
TXN09026,Debit
TXN09027,Debit
TXN09028,Debit
TXN09029,Debit
TXN09030,Credit
TXN09031,Credit
TXN09032,Refund
TXN09033,Refund
TXN09034,Credit
TXN09035,Debit
TXN09036,Refund
TXN09037,Refund
TXN09038,Credit
TXN09039,Credit
TXN09040,Debit
TXN09041,Credit
TXN09042,Refund
TXN09043,Refund
TXN09044,Debit
TXN09045,Debit
TXN09046,Debit
TXN09047,Credit
TXN09048,Credit
TXN09049,Debit
TXN09050,Refund
TXN09051,Refund
TXN09052,Credit
TXN09053,Refund
TXN09054,Credit
TXN09055,Refund
TXN09056,Credit
TXN09057,Credit
TXN09058,Refund
TXN09059,Refund
TXN09060,Credit
TXN09061,Refund
TXN09062,Debit
TXN09063,Credit
TXN09064,Refund
TXN09065,Refund
TXN09066,Refund
TXN09067,Debit
TXN09068,Credit
TXN09069,Debit
TXN09070,Refund
TXN09071,Debit
TXN09072,Debit
TXN09073,Credit
TXN09074,Credit
TXN09075,Refund
TXN09076,Debit
TXN09077,Credit
TXN09078,Debit
TXN09079,Debit
TXN09080,Credit
TXN09081,Credit
TXN09082,Credit
TXN09083,Refund
TXN09084,Credit
TXN09085,Debit
TXN09086,Credit
TXN09087,Credit
TXN09088,Refund
TXN09089,Refund
TXN09090,Debit
TXN09091,Refund
TXN09092,Debit
TXN09093,Refund
TXN09094,Debit
TXN09095,Debit
TXN09096,Refund
TXN09097,Debit
TXN09098,Refund
TXN09099,Credit
TXN09100,Credit
TXN09101,Refund
TXN09102,Credit
TXN09103,Credit
TXN09104,Refund
TXN09105,Refund
TXN09106,Refund
TXN09107,Credit
TXN09108,Debit
TXN09109,Refund
TXN09110,Refund
TXN09111,Credit
TXN09112,Debit
TXN09113,Debit
TXN09114,Debit
TXN09115,Refund
TXN09116,Credit
TXN09117,Credit
TXN09118,Credit
TXN09119,Credit
TXN09120,Credit
TXN09121,Debit
TXN09122,Debit
TXN09123,Debit
TXN09124,Debit
TXN09125,Refund
TXN09126,Debit
TXN09127,Debit
TXN09128,Refund
TXN09129,Refund
TXN09130,Refund
TXN09131,Refund
TXN09132,Refund
TXN09133,Refund
TXN09134,Refund
TXN09135,Refund
TXN09136,Debit
TXN09137,Credit
TXN09138,Credit
TXN09139,Debit
TXN09140,Debit
TXN09141,Debit
TXN09142,Debit
TXN09143,Credit
TXN09144,Credit
TXN09145,Credit
TXN09146,Refund
TXN09147,Credit
TXN09148,Debit
TXN09149,Credit
TXN09150,Refund
TXN09151,Refund
TXN09152,Credit
TXN09153,Debit
TXN09154,Refund
TXN09155,Credit
TXN09156,Debit
TXN09157,Refund
TXN09158,Debit
TXN09159,Debit
TXN09160,Debit
TXN09161,Refund
TXN09162,Debit
TXN09163,Refund
TXN09164,Debit
TXN09165,Credit
TXN09166,Debit
TXN09167,Debit
TXN09168,Debit
TXN09169,Debit
TXN09170,Credit
TXN09171,Refund
TXN09172,Debit
TXN09173,Debit
TXN09174,Debit
TXN09175,Credit
TXN09176,Credit
TXN09177,Debit
TXN09178,Debit
TXN09179,Debit
TXN09180,Debit
TXN09181,Refund
TXN09182,Refund
TXN09183,Refund
TXN09184,Debit
TXN09185,Credit
TXN09186,Debit
TXN09187,Credit
TXN09188,Debit
TXN09189,Debit
TXN09190,Credit
TXN09191,Refund
TXN09192,Debit
TXN09193,Debit
TXN09194,Debit
TXN09195,Refund
TXN09196,Debit
TXN09197,Refund
TXN09198,Debit
TXN09199,Debit
TXN09200,Refund
TXN09201,Credit
TXN09202,Debit
TXN09203,Debit
TXN09204,Debit
TXN09205,Refund
TXN09206,Credit
TXN09207,Refund
TXN09208,Credit
TXN09209,Credit
TXN09210,Debit
TXN09211,Refund
TXN09212,Refund
TXN09213,Refund
TXN09214,Debit
TXN09215,Refund
TXN09216,Refund
TXN09217,Debit
TXN09218,Debit
TXN09219,Refund
TXN09220,Debit
TXN09221,Refund
TXN09222,Debit
TXN09223,Refund
TXN09224,Debit
TXN09225,Credit
TXN09226,Debit
TXN09227,Refund
TXN09228,Debit
TXN09229,Refund
TXN09230,Debit
TXN09231,Debit
TXN09232,Refund
TXN09233,Refund
TXN09234,Credit
TXN09235,Credit
TXN09236,Refund
TXN09237,Refund
TXN09238,Debit
TXN09239,Credit
TXN09240,Refund
TXN09241,Debit
TXN09242,Debit
TXN09243,Credit
TXN09244,Credit
TXN09245,Credit
TXN09246,Debit
TXN09247,Refund
TXN09248,Debit
TXN09249,Credit
TXN09250,Debit
TXN09251,Credit
TXN09252,Debit
TXN09253,Credit
TXN09254,Debit
TXN09255,Refund
TXN09256,Debit
TXN09257,Credit
TXN09258,Credit
TXN09259,Refund
TXN09260,Credit
TXN09261,Refund
TXN09262,Refund
TXN09263,Debit
TXN09264,Debit
TXN09265,Credit
TXN09266,Credit
TXN09267,Debit
TXN09268,Credit
TXN09269,Credit
TXN09270,Credit
TXN09271,Refund
TXN09272,Refund
TXN09273,Credit
TXN09274,Refund
TXN09275,Credit
TXN09276,Debit
TXN09277,Refund
TXN09278,Credit
TXN09279,Credit
TXN09280,Credit
TXN09281,Debit
TXN09282,Debit
TXN09283,Credit
TXN09284,Refund
TXN09285,Credit
TXN09286,Debit
TXN09287,Debit
TXN09288,Refund
TXN09289,Credit
TXN09290,Refund
TXN09291,Debit
TXN09292,Credit
TXN09293,Credit
TXN09294,Refund
TXN09295,Refund
TXN09296,Refund
TXN09297,Debit
TXN09298,Debit
TXN09299,Debit
TXN09300,Credit
TXN09301,Credit
TXN09302,Refund
TXN09303,Refund
TXN09304,Debit
TXN09305,Refund
TXN09306,Debit
TXN09307,Debit
TXN09308,Credit
TXN09309,Debit
TXN09310,Credit
TXN09311,Debit
TXN09312,Refund
TXN09313,Credit
TXN09314,Debit
TXN09315,Debit
TXN09316,Credit
TXN09317,Refund
TXN09318,Credit
TXN09319,Credit
TXN09320,Refund
TXN09321,Refund
TXN09322,Refund
TXN09323,Credit
TXN09324,Refund
TXN09325,Credit
TXN09326,Credit
TXN09327,Credit
TXN09328,Refund
TXN09329,Refund
TXN09330,Credit
TXN09331,Credit
TXN09332,Refund
TXN09333,Credit
TXN09334,Debit
TXN09335,Credit
TXN09336,Debit
TXN09337,Debit
TXN09338,Credit
TXN09339,Credit
TXN09340,Credit
TXN09341,Debit
TXN09342,Refund
TXN09343,Debit
TXN09344,Debit
TXN09345,Debit
TXN09346,Refund
TXN09347,Debit
TXN09348,Debit
TXN09349,Credit
TXN09350,Refund
TXN09351,Debit
TXN09352,Debit
TXN09353,Credit
TXN09354,Refund
TXN09355,Refund
TXN09356,Credit
TXN09357,Debit
TXN09358,Credit
TXN09359,Refund
TXN09360,Refund
TXN09361,Debit
TXN09362,Debit
TXN09363,Refund
TXN09364,Refund
TXN09365,Credit
TXN09366,Credit
TXN09367,Debit
TXN09368,Credit
TXN09369,Refund
TXN09370,Credit
TXN09371,Credit
TXN09372,Refund
TXN09373,Credit
TXN09374,Refund
TXN09375,Credit
TXN09376,Refund
TXN09377,Refund
TXN09378,Debit
TXN09379,Debit
TXN09380,Credit
TXN09381,Debit
TXN09382,Credit
TXN09383,Credit
TXN09384,Credit
TXN09385,Credit
TXN09386,Credit
TXN09387,Credit
TXN09388,Debit
TXN09389,Debit
TXN09390,Debit
TXN09391,Refund
TXN09392,Refund
TXN09393,Credit
TXN09394,Refund
TXN09395,Debit
TXN09396,Credit
TXN09397,Credit
TXN09398,Debit
TXN09399,Credit
TXN09400,Refund
TXN09401,Credit
TXN09402,Credit
TXN09403,Debit
TXN09404,Refund
TXN09405,Refund
TXN09406,Credit
TXN09407,Refund
TXN09408,Refund
TXN09409,Refund
TXN09410,Refund
TXN09411,Refund
TXN09412,Credit
TXN09413,Credit
TXN09414,Refund
TXN09415,Debit
TXN09416,Refund
TXN09417,Debit
TXN09418,Credit
TXN09419,Credit
TXN09420,Credit
TXN09421,Refund
TXN09422,Credit
TXN09423,Refund
TXN09424,Refund
TXN09425,Credit
TXN09426,Credit
TXN09427,Credit
TXN09428,Debit
TXN09429,Debit
TXN09430,Refund
TXN09431,Debit
TXN09432,Debit
TXN09433,Credit
TXN09434,Credit
TXN09435,Refund
TXN09436,Refund
TXN09437,Debit
TXN09438,Refund
TXN09439,Credit
TXN09440,Credit
TXN09441,Debit
TXN09442,Credit
TXN09443,Credit
TXN09444,Credit
TXN09445,Credit
TXN09446,Credit
TXN09447,Debit
TXN09448,Refund
TXN09449,Debit
TXN09450,Debit
TXN09451,Debit
TXN09452,Refund
TXN09453,Credit
TXN09454,Refund
TXN09455,Debit
TXN09456,Refund
TXN09457,Debit
TXN09458,Credit
TXN09459,Debit
TXN09460,Credit
TXN09461,Debit
TXN09462,Debit
TXN09463,Refund
TXN09464,Credit
TXN09465,Debit
TXN09466,Credit
TXN09467,Refund
TXN09468,Credit
TXN09469,Refund
TXN09470,Refund
TXN09471,Credit
TXN09472,Credit
TXN09473,Debit
TXN09474,Refund
TXN09475,Credit
TXN09476,Refund
TXN09477,Debit
TXN09478,Credit
TXN09479,Credit
TXN09480,Refund
TXN09481,Credit
TXN09482,Credit
TXN09483,Refund
TXN09484,Debit
TXN09485,Credit
TXN09486,Debit
TXN09487,Refund
TXN09488,Refund
TXN09489,Debit
TXN09490,Credit
TXN09491,Credit
TXN09492,Refund
TXN09493,Refund
TXN09494,Credit
TXN09495,Debit
TXN09496,Refund
TXN09497,Credit
TXN09498,Credit
TXN09499,Credit
TXN09500,Debit
TXN09501,Credit
TXN09502,Refund
TXN09503,Debit
TXN09504,Refund
TXN09505,Debit
TXN09506,Credit
TXN09507,Credit
TXN09508,Debit
TXN09509,Credit
TXN09510,Refund
TXN09511,Credit
TXN09512,Debit
TXN09513,Refund
TXN09514,Refund
TXN09515,Debit
TXN09516,Refund
TXN09517,Refund
TXN09518,Debit
TXN09519,Refund
TXN09520,Credit
TXN09521,Credit
TXN09522,Debit
TXN09523,Refund
TXN09524,Refund
TXN09525,Credit
TXN09526,Credit
TXN09527,Debit
TXN09528,Credit
TXN09529,Debit
TXN09530,Refund
TXN09531,Credit
TXN09532,Refund
TXN09533,Credit
TXN09534,Credit
TXN09535,Refund
TXN09536,Refund
TXN09537,Credit
TXN09538,Debit
TXN09539,Credit
TXN09540,Credit
TXN09541,Credit
TXN09542,Refund
TXN09543,Refund
TXN09544,Credit
TXN09545,Refund
TXN09546,Refund
TXN09547,Debit
TXN09548,Debit
TXN09549,Refund
TXN09550,Refund
TXN09551,Refund
TXN09552,Debit
TXN09553,Refund
TXN09554,Credit
TXN09555,Debit
TXN09556,Refund
TXN09557,Refund
TXN09558,Credit
TXN09559,Credit
TXN09560,Refund
TXN09561,Refund
TXN09562,Refund
TXN09563,Credit
TXN09564,Refund
TXN09565,Refund
TXN09566,Refund
TXN09567,Debit
TXN09568,Refund
TXN09569,Debit
TXN09570,Credit
TXN09571,Credit
TXN09572,Debit
TXN09573,Debit
TXN09574,Debit
TXN09575,Refund
TXN09576,Refund
TXN09577,Credit
TXN09578,Credit
TXN09579,Credit
TXN09580,Credit
TXN09581,Debit
TXN09582,Refund
TXN09583,Debit
TXN09584,Credit
TXN09585,Credit
TXN09586,Credit
TXN09587,Refund
TXN09588,Debit
TXN09589,Credit
TXN09590,Refund
TXN09591,Refund
TXN09592,Debit
TXN09593,Credit
TXN09594,Debit
TXN09595,Debit
TXN09596,Debit
TXN09597,Debit
TXN09598,Debit
TXN09599,Debit
TXN09600,Credit
TXN09601,Credit
TXN09602,Credit
TXN09603,Refund
TXN09604,Credit
TXN09605,Credit
TXN09606,Refund
TXN09607,Debit
TXN09608,Debit
TXN09609,Debit
TXN09610,Credit
TXN09611,Debit
TXN09612,Debit
TXN09613,Credit
TXN09614,Credit
TXN09615,Refund
TXN09616,Refund
TXN09617,Debit
TXN09618,Refund
TXN09619,Debit
TXN09620,Refund
TXN09621,Credit
TXN09622,Debit
TXN09623,Debit
TXN09624,Debit
TXN09625,Credit
TXN09626,Refund
TXN09627,Credit
TXN09628,Debit
TXN09629,Credit
TXN09630,Credit
TXN09631,Refund
TXN09632,Refund
TXN09633,Debit
TXN09634,Credit
TXN09635,Refund
TXN09636,Debit
TXN09637,Debit
TXN09638,Debit
TXN09639,Refund
TXN09640,Refund
TXN09641,Refund
TXN09642,Debit
TXN09643,Refund
TXN09644,Refund
TXN09645,Refund
TXN09646,Refund
TXN09647,Credit
TXN09648,Credit
TXN09649,Debit
TXN09650,Debit
TXN09651,Refund
TXN09652,Debit
TXN09653,Credit
TXN09654,Credit
TXN09655,Refund
TXN09656,Refund
TXN09657,Credit
TXN09658,Refund
TXN09659,Refund
TXN09660,Debit
TXN09661,Credit
TXN09662,Debit
TXN09663,Debit
TXN09664,Debit
TXN09665,Debit
TXN09666,Debit
TXN09667,Credit
TXN09668,Credit
TXN09669,Credit
TXN09670,Credit
TXN09671,Refund
TXN09672,Debit
TXN09673,Credit
TXN09674,Refund
TXN09675,Credit
TXN09676,Refund
TXN09677,Debit
TXN09678,Credit
TXN09679,Refund
TXN09680,Credit
TXN09681,Credit
TXN09682,Refund
TXN09683,Debit
TXN09684,Credit
TXN09685,Debit
TXN09686,Credit
TXN09687,Credit
TXN09688,Refund
TXN09689,Credit
TXN09690,Credit
TXN09691,Debit
TXN09692,Refund
TXN09693,Refund
TXN09694,Debit
TXN09695,Refund
TXN09696,Refund
TXN09697,Debit
TXN09698,Refund
TXN09699,Refund
TXN09700,Debit
TXN09701,Credit
TXN09702,Refund
TXN09703,Credit
TXN09704,Credit
TXN09705,Refund
TXN09706,Refund
TXN09707,Credit
TXN09708,Refund
TXN09709,Debit
TXN09710,Refund
TXN09711,Debit
TXN09712,Credit
TXN09713,Credit
TXN09714,Debit
TXN09715,Credit
TXN09716,Credit
TXN09717,Credit
TXN09718,Debit
TXN09719,Debit
TXN09720,Credit
TXN09721,Debit
TXN09722,Debit
TXN09723,Credit
TXN09724,Refund
TXN09725,Credit
TXN09726,Refund
TXN09727,Credit
TXN09728,Debit
TXN09729,Credit
TXN09730,Debit
TXN09731,Credit
TXN09732,Credit
TXN09733,Refund
TXN09734,Credit
TXN09735,Credit
TXN09736,Refund
TXN09737,Credit
TXN09738,Debit
TXN09739,Debit
TXN09740,Refund
TXN09741,Credit
TXN09742,Refund
TXN09743,Debit
TXN09744,Credit
TXN09745,Credit
TXN09746,Refund
TXN09747,Refund
TXN09748,Refund
TXN09749,Refund
TXN09750,Credit
TXN09751,Credit
TXN09752,Refund
TXN09753,Debit
TXN09754,Debit
TXN09755,Refund
TXN09756,Refund
TXN09757,Debit
TXN09758,Refund
TXN09759,Credit
TXN09760,Refund
TXN09761,Debit
TXN09762,Debit
TXN09763,Credit
TXN09764,Debit
TXN09765,Refund
TXN09766,Credit
TXN09767,Credit
TXN09768,Refund
TXN09769,Debit
TXN09770,Debit
TXN09771,Debit
TXN09772,Debit
TXN09773,Refund
TXN09774,Refund
TXN09775,Refund
TXN09776,Debit
TXN09777,Refund
TXN09778,Refund
TXN09779,Credit
TXN09780,Credit
TXN09781,Credit
TXN09782,Credit
TXN09783,Refund
TXN09784,Debit
